"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
2160,182,"PRT","Portugal",11,"Leiria",149,"Óbidos",2160,"Óbidos (Santa Maria)","Parish","Parish",NA,NA
2161,182,"PRT","Portugal",11,"Leiria",149,"Óbidos",2161,"Amoreira","Parish","Parish",NA,NA
2162,182,"PRT","Portugal",11,"Leiria",149,"Óbidos",2162,"Gaeiras","Parish","Parish",NA,NA
2163,182,"PRT","Portugal",11,"Leiria",149,"Óbidos",2163,"Olho Marinho","Parish","Parish",NA,NA
2164,182,"PRT","Portugal",11,"Leiria",149,"Óbidos",2164,"Sobral Da Lagoa","Parish","Parish",NA,NA
2165,182,"PRT","Portugal",11,"Leiria",149,"Óbidos",2165,"Usseira","Parish","Parish",NA,NA
2166,182,"PRT","Portugal",11,"Leiria",149,"Óbidos",2166,"Vau","Parish","Parish",NA,NA
2167,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2167,"Évora De Alcobaça","Parish","Parish",NA,NA
2168,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2168,"Alcobaça","Parish","Parish",NA,NA
2169,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2169,"Alfeizerão","Parish","Parish",NA,NA
2170,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2170,"Aljubarrota (Prazeres)","Parish","Parish",NA,NA
2171,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2171,"Aljubarrota (São Vicente)","Parish","Parish",NA,NA
2172,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2172,"Alpedriz","Parish","Parish",NA,NA
2173,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2173,"Bárrio","Parish","Parish",NA,NA
2174,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2174,"Benedita","Parish","Parish",NA,NA
2175,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2175,"Cela","Parish","Parish",NA,NA
2176,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2176,"Coz","Parish","Parish",NA,NA
2177,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2177,"Maiorga","Parish","Parish",NA,NA
2178,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2178,"Martingança","Parish","Parish",NA,NA
2179,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2179,"Montes","Parish","Parish",NA,NA
2180,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2180,"Pataias","Parish","Parish",NA,NA
2181,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2181,"São Martinho Do Porto","Parish","Parish",NA,NA
2182,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2182,"Turquel","Parish","Parish",NA,NA
2183,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2183,"Vestiaria","Parish","Parish",NA,NA
2184,182,"PRT","Portugal",11,"Leiria",150,"Alcobaça",2184,"Vimeiro","Parish","Parish",NA,NA
2185,182,"PRT","Portugal",11,"Leiria",151,"Alvaiázere",2185,"Almoster","Parish","Parish",NA,NA
2186,182,"PRT","Portugal",11,"Leiria",151,"Alvaiázere",2186,"Alvaiázere","Parish","Parish",NA,NA
2187,182,"PRT","Portugal",11,"Leiria",151,"Alvaiázere",2187,"Maçãs De Caminho","Parish","Parish",NA,NA
2188,182,"PRT","Portugal",11,"Leiria",151,"Alvaiázere",2188,"Maçãs De Dona Maria","Parish","Parish",NA,NA
2189,182,"PRT","Portugal",11,"Leiria",151,"Alvaiázere",2189,"Pelmá","Parish","Parish",NA,NA
2190,182,"PRT","Portugal",11,"Leiria",151,"Alvaiázere",2190,"Pussos","Parish","Parish",NA,NA
2191,182,"PRT","Portugal",11,"Leiria",151,"Alvaiázere",2191,"Rego Da Murta","Parish","Parish",NA,NA
2192,182,"PRT","Portugal",11,"Leiria",152,"Ansião",2192,"Alvorge","Parish","Parish",NA,NA
2193,182,"PRT","Portugal",11,"Leiria",152,"Ansião",2193,"Ansião","Parish","Parish",NA,NA
2194,182,"PRT","Portugal",11,"Leiria",152,"Ansião",2194,"Avelar","Parish","Parish",NA,NA
2195,182,"PRT","Portugal",11,"Leiria",152,"Ansião",2195,"Chão De Couce","Parish","Parish",NA,NA
2196,182,"PRT","Portugal",11,"Leiria",152,"Ansião",2196,"Lagarteira","Parish","Parish",NA,NA
2197,182,"PRT","Portugal",11,"Leiria",152,"Ansião",2197,"Pousaflores","Parish","Parish",NA,NA
2198,182,"PRT","Portugal",11,"Leiria",152,"Ansião",2198,"Santiago Da Guarda","Parish","Parish",NA,NA
2199,182,"PRT","Portugal",11,"Leiria",152,"Ansião",2199,"Torre De Vale De Todos","Parish","Parish",NA,NA
2200,182,"PRT","Portugal",11,"Leiria",153,"Batalha",2200,"Batalha","Parish","Parish",NA,NA
2201,182,"PRT","Portugal",11,"Leiria",153,"Batalha",2201,"Golpilheira","Parish","Parish",NA,NA
2202,182,"PRT","Portugal",11,"Leiria",153,"Batalha",2202,"Reguengo Do Fetal","Parish","Parish",NA,NA
2203,182,"PRT","Portugal",11,"Leiria",153,"Batalha",2203,"São Mamede","Parish","Parish",NA,NA
2204,182,"PRT","Portugal",11,"Leiria",154,"Bombarral",2204,"Bombarral","Parish","Parish",NA,NA
2205,182,"PRT","Portugal",11,"Leiria",154,"Bombarral",2205,"Carvalhal","Parish","Parish",NA,NA
2206,182,"PRT","Portugal",11,"Leiria",154,"Bombarral",2206,"Pó","Parish","Parish",NA,NA
2207,182,"PRT","Portugal",11,"Leiria",154,"Bombarral",2207,"Roliça","Parish","Parish",NA,NA
2208,182,"PRT","Portugal",11,"Leiria",154,"Bombarral",2208,"Vale Covo","Parish","Parish",NA,NA
2209,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2209,"A Dos Francos","Parish","Parish",NA,NA
2210,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2210,"Alvorninha","Parish","Parish",NA,NA
2211,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2211,"Caldas Da Rainha (Nossa Senhora Do Pópulo)","Parish","Parish",NA,NA
2212,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2212,"Caldas Da Rainha (Santo Onofre)","Parish","Parish",NA,NA
2213,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2213,"Carvalhal Benfeito","Parish","Parish",NA,NA
2214,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2214,"Coto","Parish","Parish",NA,NA
2215,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2215,"Foz Do Arelho","Parish","Parish",NA,NA
2216,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2216,"Landal","Parish","Parish",NA,NA
2217,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2217,"Nadadouro","Parish","Parish",NA,NA
2218,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2218,"São Gregório","Parish","Parish",NA,NA
2219,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2219,"Salir De Matos","Parish","Parish",NA,NA
2220,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2220,"Salir Do Porto","Parish","Parish",NA,NA
2221,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2221,"Santa Catarina","Parish","Parish",NA,NA
2222,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2222,"Serra Do Bouro","Parish","Parish",NA,NA
2223,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2223,"Tornada","Parish","Parish",NA,NA
2224,182,"PRT","Portugal",11,"Leiria",155,"Caldas da Rainha",2224,"Vidais","Parish","Parish",NA,NA
2225,182,"PRT","Portugal",11,"Leiria",156,"Castanheira de Pêra",2225,"Castanheira De Pêra","Parish","Parish",NA,NA
2226,182,"PRT","Portugal",11,"Leiria",156,"Castanheira de Pêra",2226,"Coentral","Parish","Parish",NA,NA
2227,182,"PRT","Portugal",11,"Leiria",157,"Figueiró dos Vinhos",2227,"Aguda","Parish","Parish",NA,NA
2228,182,"PRT","Portugal",11,"Leiria",157,"Figueiró dos Vinhos",2228,"Arega","Parish","Parish",NA,NA
2229,182,"PRT","Portugal",11,"Leiria",157,"Figueiró dos Vinhos",2229,"Bairradas","Parish","Parish",NA,NA
2230,182,"PRT","Portugal",11,"Leiria",157,"Figueiró dos Vinhos",2230,"Campelo","Parish","Parish",NA,NA
2231,182,"PRT","Portugal",11,"Leiria",157,"Figueiró dos Vinhos",2231,"Figueiró Dos Vinhos","Parish","Parish",NA,NA
2232,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2232,"Amor","Parish","Parish",NA,NA
2233,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2233,"Arrabal","Parish","Parish",NA,NA
2234,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2234,"Azoia","Parish","Parish",NA,NA
2235,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2235,"Bajouca","Parish","Parish",NA,NA
2236,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2236,"Barosa","Parish","Parish",NA,NA
2237,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2237,"Barreira","Parish","Parish",NA,NA
2238,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2238,"Bidoeira De Cima","Parish","Parish",NA,NA
2239,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2239,"Boa Vista","Parish","Parish",NA,NA
2240,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2240,"Caranguejeira","Parish","Parish",NA,NA
2241,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2241,"Carreira","Parish","Parish",NA,NA
2242,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2242,"Carvide","Parish","Parish",NA,NA
2243,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2243,"Chainça","Parish","Parish",NA,NA
2244,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2244,"Coimbrão","Parish","Parish",NA,NA
2245,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2245,"Colmeias","Parish","Parish",NA,NA
2246,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2246,"Cortes","Parish","Parish",NA,NA
2247,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2247,"Leiria","Parish","Parish",NA,NA
2248,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2248,"Maceira","Parish","Parish",NA,NA
2249,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2249,"Marrazes","Parish","Parish",NA,NA
2250,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2250,"Memória","Parish","Parish",NA,NA
2251,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2251,"Milagres","Parish","Parish",NA,NA
2252,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2252,"Monte Real","Parish","Parish",NA,NA
2253,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2253,"Monte Redondo","Parish","Parish",NA,NA
2254,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2254,"Ortigosa","Parish","Parish",NA,NA
2255,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2255,"Parceiros","Parish","Parish",NA,NA
2256,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2256,"Pousos","Parish","Parish",NA,NA
2257,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2257,"Regueira De Pontes","Parish","Parish",NA,NA
2258,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2258,"Santa Catarina Da Serra","Parish","Parish",NA,NA
2259,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2259,"Santa Eufémia","Parish","Parish",NA,NA
2260,182,"PRT","Portugal",11,"Leiria",158,"Leiria",2260,"Souto De Carpalhosa","Parish","Parish",NA,NA
2261,182,"PRT","Portugal",11,"Leiria",159,"Marinha Grande",2261,"Marinha Grande","Parish","Parish",NA,NA
2262,182,"PRT","Portugal",11,"Leiria",159,"Marinha Grande",2262,"Moita","Parish","Parish",NA,NA
2263,182,"PRT","Portugal",11,"Leiria",159,"Marinha Grande",2263,"Vieira De Leiria","Parish","Parish",NA,NA
2264,182,"PRT","Portugal",11,"Leiria",160,"Nazaré",2264,"Famalicão","Parish","Parish",NA,NA
2265,182,"PRT","Portugal",11,"Leiria",160,"Nazaré",2265,"Nazaré","Parish","Parish",NA,NA
2266,182,"PRT","Portugal",11,"Leiria",160,"Nazaré",2266,"Valado Dos Frades","Parish","Parish",NA,NA
2267,182,"PRT","Portugal",11,"Leiria",161,"Pedrógão Grande",2267,"Graça","Parish","Parish",NA,NA
2268,182,"PRT","Portugal",11,"Leiria",161,"Pedrógão Grande",2268,"Pedrógão Grande","Parish","Parish",NA,NA
2269,182,"PRT","Portugal",11,"Leiria",161,"Pedrógão Grande",2269,"Vila Facaia","Parish","Parish",NA,NA
2270,182,"PRT","Portugal",11,"Leiria",162,"Peniche",2270,"Atouguia Da Baleia","Parish","Parish",NA,NA
2271,182,"PRT","Portugal",11,"Leiria",162,"Peniche",2271,"Ferrel","Parish","Parish",NA,NA
2272,182,"PRT","Portugal",11,"Leiria",162,"Peniche",2272,"Peniche (Ajuda)","Parish","Parish",NA,NA
2273,182,"PRT","Portugal",11,"Leiria",162,"Peniche",2273,"Peniche (Conceição)","Parish","Parish",NA,NA
2274,182,"PRT","Portugal",11,"Leiria",162,"Peniche",2274,"Peniche (São Pedro)","Parish","Parish",NA,NA
2275,182,"PRT","Portugal",11,"Leiria",162,"Peniche",2275,"Serra D' El-Rei","Parish","Parish",NA,NA
2276,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2276,"Abiul","Parish","Parish",NA,NA
2277,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2277,"Albergaria Dos Doze","Parish","Parish",NA,NA
2278,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2278,"Almagreira","Parish","Parish",NA,NA
2279,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2279,"Carnide","Parish","Parish",NA,NA
2280,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2280,"Carriço","Parish","Parish",NA,NA
2281,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2281,"Guia","Parish","Parish",NA,NA
2282,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2282,"Ilha","Parish","Parish",NA,NA
2283,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2283,"Louriçal","Parish","Parish",NA,NA
2284,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2284,"Mata Mourisca","Parish","Parish",NA,NA
2285,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2285,"Meirinhas","Parish","Parish",NA,NA
2286,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2286,"Pelariga","Parish","Parish",NA,NA
2287,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2287,"Pombal","Parish","Parish",NA,NA
2288,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2288,"Redinha","Parish","Parish",NA,NA
2289,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2289,"São Simão De Litém","Parish","Parish",NA,NA
2290,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2290,"Santiago De Litém","Parish","Parish",NA,NA
2291,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2291,"Vermoil","Parish","Parish",NA,NA
2292,182,"PRT","Portugal",11,"Leiria",163,"Pombal",2292,"Vila Cã","Parish","Parish",NA,NA
2293,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2293,"Alcaria","Parish","Parish",NA,NA
2294,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2294,"Alqueidão Da Serra","Parish","Parish",NA,NA
2295,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2295,"Alvados","Parish","Parish",NA,NA
2296,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2296,"Arrimal","Parish","Parish",NA,NA
2297,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2297,"Calvaria De Cima","Parish","Parish",NA,NA
2298,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2298,"Juncal","Parish","Parish",NA,NA
2299,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2299,"Mendiga","Parish","Parish",NA,NA
2300,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2300,"Mira De Aire","Parish","Parish",NA,NA
2301,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2301,"Pedreiras","Parish","Parish",NA,NA
2302,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2302,"Porto De Mós (São João Baptista)","Parish","Parish",NA,NA
2303,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2303,"Porto De Mós (São Pedro)","Parish","Parish",NA,NA
2304,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2304,"São Bento","Parish","Parish",NA,NA
2305,182,"PRT","Portugal",11,"Leiria",164,"Porto de Mós",2305,"Serro Ventoso","Parish","Parish",NA,NA
2306,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2306,"Abrigada","Parish","Parish",NA,NA
2307,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2307,"Aldeia Galega Da Merceana","Parish","Parish",NA,NA
2308,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2308,"Aldeia Gavinha","Parish","Parish",NA,NA
2309,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2309,"Alenquer (Santo Estêvão)","Parish","Parish",NA,NA
2310,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2310,"Alenquer (Triana)","Parish","Parish",NA,NA
2311,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2311,"Cabanas De Torres","Parish","Parish",NA,NA
2312,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2312,"Cadafais","Parish","Parish",NA,NA
2313,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2313,"Carnota","Parish","Parish",NA,NA
2314,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2314,"Carregado","Parish","Parish",NA,NA
2315,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2315,"Meca","Parish","Parish",NA,NA
2316,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2316,"Olhalvo","Parish","Parish",NA,NA
2317,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2317,"Ota","Parish","Parish",NA,NA
2318,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2318,"Pereiro De Palhacana","Parish","Parish",NA,NA
2319,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2319,"Ribafria","Parish","Parish",NA,NA
2320,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2320,"Ventosa","Parish","Parish",NA,NA
2321,182,"PRT","Portugal",12,"Lisboa",165,"Alenquer",2321,"Vila Verde Dos Francos","Parish","Parish",NA,NA
2322,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2322,"Alfornelos","Parish","Parish",NA,NA
2323,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2323,"Alfragide","Parish","Parish",NA,NA
2324,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2324,"Brandoa","Parish","Parish",NA,NA
2325,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2325,"Buraca","Parish","Parish",NA,NA
2326,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2326,"Damaia","Parish","Parish",NA,NA
2327,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2327,"Falagueira","Parish","Parish",NA,NA
2328,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2328,"Mina","Parish","Parish",NA,NA
2329,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2329,"Reboleira","Parish","Parish",NA,NA
2330,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2330,"São Brás","Parish","Parish",NA,NA
2331,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2331,"Venda Nova","Parish","Parish",NA,NA
2332,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2332,"Venteira","Parish","Parish",NA,NA
2333,182,"PRT","Portugal",12,"Lisboa",167,"Arruda dos Vinhos",2333,"Arranhó","Parish","Parish",NA,NA
2334,182,"PRT","Portugal",12,"Lisboa",167,"Arruda dos Vinhos",2334,"Arruda Dos Vinhos","Parish","Parish",NA,NA
2335,182,"PRT","Portugal",12,"Lisboa",167,"Arruda dos Vinhos",2335,"Cardosas","Parish","Parish",NA,NA
2336,182,"PRT","Portugal",12,"Lisboa",167,"Arruda dos Vinhos",2336,"Santiago Dos Velhos","Parish","Parish",NA,NA
2337,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2337,"Alcoentre","Parish","Parish",NA,NA
2338,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2338,"Aveiras De Baixo","Parish","Parish",NA,NA
2339,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2339,"Aveiras De Cima","Parish","Parish",NA,NA
2340,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2340,"Azambuja","Parish","Parish",NA,NA
2341,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2341,"Maçussa","Parish","Parish",NA,NA
2342,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2342,"Manique Do Intendente","Parish","Parish",NA,NA
2343,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2343,"Vale Do Paraíso","Parish","Parish",NA,NA
2344,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2344,"Vila Nova Da Rainha","Parish","Parish",NA,NA
2345,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2345,"Vila Nova De São Pedro","Parish","Parish",NA,NA
2346,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2346,"Alguber","Parish","Parish",NA,NA
2347,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2347,"Cadaval","Parish","Parish",NA,NA
2348,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2348,"Cercal","Parish","Parish",NA,NA
2349,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2349,"Figueiros","Parish","Parish",NA,NA
2350,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2350,"Lamas","Parish","Parish",NA,NA
2351,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2351,"Pêro Moniz","Parish","Parish",NA,NA
2352,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2352,"Painho","Parish","Parish",NA,NA
2353,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2353,"Peral","Parish","Parish",NA,NA
2354,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2354,"Vermelha","Parish","Parish",NA,NA
2355,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2355,"Vilar","Parish","Parish",NA,NA
2356,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2356,"Alcabideche","Parish","Parish",NA,NA
2357,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2357,"Carcavelos","Parish","Parish",NA,NA
2358,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2358,"Cascais","Parish","Parish",NA,NA
2359,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2359,"Estoril","Parish","Parish",NA,NA
2360,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2360,"Parede","Parish","Parish",NA,NA
2361,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2361,"São Domingos De Rana","Parish","Parish",NA,NA
2362,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2362,"Ajuda","Parish","Parish",NA,NA
2363,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2363,"Alcântara","Parish","Parish",NA,NA
2364,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2364,"Alto Do Pina","Parish","Parish",NA,NA
2365,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2365,"Alvalade","Parish","Parish",NA,NA
2366,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2366,"Ameixoeira","Parish","Parish",NA,NA
2367,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2367,"Anjos","Parish","Parish",NA,NA
2368,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2368,"Beato","Parish","Parish",NA,NA
2369,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2369,"Benfica","Parish","Parish",NA,NA
2370,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2370,"Campo Grande","Parish","Parish",NA,NA
2371,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2371,"Campolide","Parish","Parish",NA,NA
2372,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2372,"Carnide","Parish","Parish",NA,NA
2373,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2373,"Castelo","Parish","Parish",NA,NA
2374,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2374,"Charneca","Parish","Parish",NA,NA
2375,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2375,"Coração De Jesus","Parish","Parish",NA,NA
2376,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2376,"Encarnação","Parish","Parish",NA,NA
2377,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2377,"Graça","Parish","Parish",NA,NA
2378,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2378,"Lapa","Parish","Parish",NA,NA
2379,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2379,"Lumiar","Parish","Parish",NA,NA
2380,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2380,"Mártires","Parish","Parish",NA,NA
2381,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2381,"Madalena","Parish","Parish",NA,NA
2382,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2382,"Marvila","Parish","Parish",NA,NA
2383,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2383,"Mercês","Parish","Parish",NA,NA
2384,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2384,"Nossa Senhora De Fátima","Parish","Parish",NA,NA
2385,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2385,"Pena","Parish","Parish",NA,NA
2386,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2386,"Penha De França","Parish","Parish",NA,NA
2387,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2387,"Prazeres","Parish","Parish",NA,NA
2388,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2388,"São Cristóvão E São Lourenço","Parish","Parish",NA,NA
2389,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2389,"São Domingos De Benfica","Parish","Parish",NA,NA
2390,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2390,"São Francisco Xavier","Parish","Parish",NA,NA
2391,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2391,"São João De Brito","Parish","Parish",NA,NA
2392,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2392,"São João De Deus","Parish","Parish",NA,NA
2393,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2393,"São João","Parish","Parish",NA,NA
2394,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2394,"São Jorge De Arroios","Parish","Parish",NA,NA
2395,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2395,"São José","Parish","Parish",NA,NA
2396,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2396,"São Mamede","Parish","Parish",NA,NA
2397,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2397,"São Miguel","Parish","Parish",NA,NA
